,text
11888,"i cant believe it  i didnt think it was possible to come up with a more ridiculous president than donald and then joe turns up wow  where are they finding these people  who ever would have thought that trump would be the better candidate  crazy
"
11889,"i am always gonna be for our president donald trump go get em trump stay straight up savage for your people
"
11890,"o m g donald trump is obnoxious
"
11891,"donald duck spund like a 4 years old kod that juat got his little balls droped some where and missing  such inmature act yet alone president  br br br lucky me im not us citizen or i will have my gace shove to my rear end
"
11892,"i like joe but he comes across as a confused old man  too easily distracted and not cunning enough with his vastly superior experience to outplay donald
"
11893,"so joe biden is saying basically that the reason why he didn39t raise the taxes when he was in office with obama was because donald trump passed the bill now that doesn39t even make sense
"
11894,"peoples choice a hrefhttpwwwyoutubecomresultssearch_query23donalddonalda
"
11895,"it39s crazy too cuz he said the reason why he hasn39t done anything the last 47 years is because he didn39t have donald trump to go against
"
11896,"donald trump is a goober
"
11897,"a hrefhttpsthedonaldwinhttpsthedonaldwina
"
11898,"moderator of quotfucksnewsquot tries to bring donald trump down he failed
"
11899,"i love donald trump
"
11900,"are the facts in the way trumpers take notebr br a hrefhttpsapnewscomarticlevirusoutbreakapfactcheckjoebidendonaldtrumphealthcbc3c669510b06475fef63fe766542b7httpsapnewscomarticlevirusoutbreakapfactcheckjoebidendonaldtrumphealthcbc3c669510b06475fef63fe766542b7a
"
11901,"donald must be in prison  he is the biggest criminal in the world
"
11902,"between actors and puppets joe one too many biden and donald grab em in the box trump
"
11903,"why do we even have a president i think england has the right idea lets just make donald king
"
11904,"mr donald debating  with biden is like debating with sofia the computer animated woman everything is programed god bless u mr donald u r the best
"
11905,"democrats thing that having cnn on there side they can do what ever they want and that is how they destroy many countries sorry cnn the fake news donald is there
"
11906,"no one can beat mr donald he is the man no wars no cnn no propaganda god bless him and america  and always mr donald will be remembered as the best president america has and had
"
11907,"donald trump is the jake paul in politics
"
11908,"donald is a bully 
"
11909,"donald trump is all abt me me where is for the people chirping like an arnab always interrupting
"
11910,"joe biden vs donald trump golf match lets make it happen lmao
"
11911,"donald trump actual good points most the timebr joe biden the fact of the matter
"
11912,"donald mr duck please stop
"
11913,"donald trump is a sad angry old white male with racist ideology he is a huckster not in anyway credible 200000 ppl died who can believe this this pathological liar biden is severely flawed but trump is bad for americatrump and his family is like the mafia
"
11914,"strongly for president donaldtrump 2020
"
11915,"joe budden stood up a fight with donald trump
"
11916,"i vote for president donald trump all the way
"
11917,"whoever wrote the donald trump character is a comedy genius
"
11918,"donald mcgregor 
"
11919,"the debate should39ve been called donald trump vs chris wallace
"
11920,"bpresident donald j trump vs chris wallace and andrenochrome joe o39hiden in the first presidential debatebbr btrump 2020 yeaaaaahb 
"
