,text
16238,"please vote for joe biden register to vote by going to a hrefhttpswwwvoteorghttpswwwvoteorga   the dead line to register to vote by mail is october 4br  thanks
"
16239,"bro can trump just not speak and did he really just use joes dead son as an example
"
16240,"trump should have just relinquished his time to joe and ask him joe my good friend tell me what your plan would have been i39d like to hear it  bingo game over
"
16241,"joe i need confidence in you right now  but you are loosing me when you keep trippin over your words  br also food for thought maybe the next moderator should be samuel jackson lol  i39m sorry but all the consistently  talking over will cease for realzzzzz  
"
16242,"why was joe biden39s naturally blue eyes suddenly a dark graphite color in tuesday night39s dedbate before you make up your mind as to whether or not joe biden used smart ar contact lenses to read scripted talking points in the debate with president trump on tuesday i want you to consider a few things first the main and overwhelming fact is that joe biden has blue eyes but on tuesday night his eyes were unnaturally dark almost a graphite color blue eyes run in my family i have blue eyes and as you age blue eyes grow lighter and more vibrant they do not turn dark why was joe biden39s eyes so dark during the debates so how farfetched would it be to have augmented reality smart contact lenses on joe biden not farfetched at all actually we have been reporting of that technology here at nteb for many years now look at the main photo in this article on the right you see bidens normally light blue eyes that we normally associated with him yet on tuesday night there appeared to be a graphite covering over his eyes completely obscuring their natural blue color can you explain that for me  a hrefhttpswwwnowtheendbeginscomdidjoebidenuseaugmentedrealitycontactlensesduringdebatewithpresidenttrumphttpswwwnowtheendbeginscomdidjoebidenuseaugmentedrealitycontactlensesduringdebatewithpresidenttrumpa
"
16243,"joe biden brought up jobs compare it to every other country because every nation hurt due to covid19
"
16244,"most parents would agree that their kids are the most important thing in their life so if you are looking for a leader look at how they managed the most important thing in their life not everybody is cut out for management you can tell that by how they manage their kids i mean look at what a fine young man hunter biden has become you can be sure joe biden would manage america as well as he manages his son
"
16245,"i wasn39t disappointed i expected this all along from a disrespectful president and a candidate that has know respect for the man who occupies the office props to joe for telling the president to shut up he spoke for america
"
16246,"i am so in love with the fact that donald trump is showing us exactly what america is while creepy joe smiles while poking us in the eyea hrefhttpwwwyoutubecomresultssearch_query23trump2020trump2020a and beyond
"
16247,"this was debate between president trump and chris worthless joe hidden campaign to voters when cameraman intendedly close his face up seriously the moderator should mute himself and let the candidates debate if he could not be fair on both parties it is good to let both candidate speak without limit to see who has true physical and mental strength
"
16248,"joe biden is future of usa 
"
16249,"can you imagine joe biden39s confusion when he realised his opponent in 2020 is not ronald reagan
"
16250,"trump is strong br   joe lied and weak
"
16251,"chris  wallace  is as crazy about crazy and just as stupid as  crazy  sleepy joe biden trump 2020 and beyond  chris this is for you you need to be fired for your  stupidity  djt already answered your question
"
16252,"joe biden eres un desastre ni siquiera tuviste huevos para verle ala cara a trump y todo mundo lo vio k eres una gallina  trump defendindose de todos  como k son piraas los desgraciados
"
16253,"its unreal how many names sleepy joe calls our president  which tells me he just mite have some experience in metal abuse i wonder what his wife would say or children would say about joes abusive name calling i wonder
"
16254,"joe biden is not senile
"
